% 1. Training data set for poor performence

@RELATION poor_perf

@ATTRIBUTE ctr real
@ATTRIBUTE cpc real
@ATTRIBUTE install_per_click real
@ATTRIBUTE uv_per_click real
@ATTRIBUTE add_per_click real
@ATTRIBUTE wishlist_per_click real
@ATTRIBUTE order_per_click real
@ATTRIBUTE 'Class' {yes,no}

@data
0.03153601,0.04527363,0.05638474,0.61028192,0.02445652,0.0326087,0.05978261,no
0.05503049,0.02518006,0.05632502,0.43674977,0.0359408,0.00422833,0.02114165,no
0.04666546,0.02111541,0.06041828,0.51742835,0.02694611,0.02994012,0.03742515,no
0.02198781,0.03344785,0.04417178,0.33251534,0.0295203,0.01476015,0.04797048,yes
0.04416907,0.01725776,0.02216593,0.23749208,0.01333333,0.00533333,0.00533333,yes
0.02631757,0.06984615,0.02307692,0.82564103,0.10248447,0.09006211,0.02484472,no
0.03473057,0.01743754,0.0896861,0.19026265,0.02020202,0.03367003,0.02356902,yes
0.02924908,0.04114977,0.06202723,0.49016641,0.01851852,0.00925926,0.03395062,no
0.04582891,0.02998897,0.10033076,0.6185226,0.01604278,0.01069519,0.0285205,no
0.06512154,0.02358507,0.09288194,0.37065972,0.02107728,0.0117096,0.03747073,no
0.06331143,0.0171962,0.06202532,0.21772152,0.03488372,0,0.00872093,yes
0.05103408,0.01927608,0.04187367,0.33569908,0.06131078,0.02114165,0.00845666,yes
0.02116072,0.04206202,0.04651163,0.33178295,0.07476636,0.01401869,0.07943925,no
0.01380464,0.2055303,0.09848485,0.14393939,0.05263158,0,0,yes
0.02066075,0.04332268,0.07827476,0.59584665,0.03485255,0.02144772,0.03217158,no
0.0662738,0.01796948,0.0331785,0.3251493,0.03265306,0,0.04081633,no
0.03111744,0.02691542,0.12039801,0.27860697,0.02142857,0.00357143,0.03928571,yes
0.03320578,0.02513941,0.06505576,0.28624535,0.01948052,0.01948052,0.03896104,no
0.03335319,0.0438961,0.06980519,0.63961039,0.07614213,0.05837563,0.03553299,no
0.0359502,0.04775618,0.05477032,0.47526502,0.07806691,0.04089219,0.0260223,no
0.04284852,0.03171362,0.07746479,0.24178404,0.00970874,0.00970874,0,yes
0.03430107,0.01666255,0.03269587,0.19123998,0.00645161,0.00967742,0.01935484,yes
0.01618491,0.04129969,0.04892966,0.27675841,0.01104972,0,0.0441989,no
0.03478498,0.01920996,0.04982206,0.24839858,0.03151862,0.00573066,0.0286533,no
0.02618824,0.03727901,0.12154696,0.52348066,0.0474934,0.05277045,0.05013193,no
0.02824772,0.04898367,0.04718693,0.70054446,0.07772021,0.04145078,0.01554404,no
0.03794706,0.067375,0.015,0.435,0.0862069,0.03448276,0.03448276,no
0.0201659,0.03317734,0.05418719,0.17610837,0.02097902,0,0.02797203,no
0.04412405,0.02952851,0.04495614,0.26644737,0.01234568,0.00823045,0.00411523,yes
0.05081224,0.01184257,0.04133685,0.09454705,0,0,0.00465116,yes
0.02221053,0.12758294,0.09478673,0.17061611,0.16666667,0.05555556,0,yes
0.03269173,0.03513055,0.05091384,0.49347258,0.04497354,0.03703704,0.03703704,no
0.05148293,0.01828125,0.0951087,0.24728261,0.02747253,0.00824176,0.02472527,yes
0.04186519,0.04080425,0.02579666,0.45068285,0.00673401,0.01010101,0.02020202,no
0.01328182,0.48890909,0.07272727,0.38181818,0.04761905,0,0,yes
0.04375612,0.02865672,0.05117271,0.39232409,0.01086957,0.01358696,0.05706522,no
0.04684976,0.02154771,0.042502,0.39294306,0.02653061,0.0122449,0.02244898,no
0.05303534,0.02244983,0.02173913,0.55936455,0.02690583,0.03587444,0.04334828,no
0.01989829,0.02995536,0.11383929,0.10379464,0.04301075,0.05376344,0.03225806,yes
0.04497709,0.02760288,0.0473251,0.25823045,0.02390438,0.00796813,0.02390438,yes
0.08623825,0.01615663,0.04457831,0.31084337,0.03488372,0.01550388,0.04457364,no
0.03086602,0.02566507,0.09186603,0.15789474,0,0.00606061,0.01818182,no
0.03707536,0.03117442,0.0872093,0.30930233,0.01503759,0,0.06766917,no
0.03200072,0.02509841,0.12839738,0.51171509,0.05311355,0.03663004,0.02930403,no
0.01381943,0.12752381,0.0952381,0.2,0.02380952,0,0.02380952,yes
0.04573003,0.03579652,0.01740295,0.92904953,0.03170029,0.04178674,0.01729107,no
0.03115837,0.02538023,0.03707224,0.23574144,0.02419355,0.02016129,0.08467742,no
0.05119273,0.01974112,0.0214497,0.49852071,0.0504451,0.03857567,0.04451039,no
0.0393704,0.02798531,0.05456453,0.49317943,0.0212766,0.00425532,0.05106383,no
0.02143578,0.03478431,0.09542484,0.40915033,0.03833866,0.00958466,0.0543131,no
0.02216686,0.03831412,0.08069164,0.33285303,0.04329004,0.004329,0.04329004,no
0.05270347,0.02376229,0.09830206,0.89544236,0.05688623,0.04590818,0.03792415,no
0.02744372,0.09951311,0.10861423,0.20224719,0,0,0.01851852,yes
0.04772727,0.03610884,0.04353741,0.57687075,0.03537736,0.02358491,0.03301887,no
0.08573182,0.01899069,0.00858984,0.58697208,0.0597561,0.04146341,0.02560976,no
0.0330273,0.02433945,0.14954128,0.36055046,0.043257,0.02798982,0.02290076,yes
0.10340821,0.01987266,0.03071161,0.55131086,0.01358696,0.00543478,0.00951087,no
0.04516887,0.01863668,0.02600141,0.23401265,0.04504505,0.02102102,0.03903904,no
0.03612288,0.0244783,0.12834718,0.3176362,0.02034884,0.00872093,0.04651163,no
0.09376765,0.01772423,0.03815261,0.46519411,0.0705036,0.04028777,0.02158273,no
0.02100288,0.02097464,0.05309033,0.09033281,0.01754386,0.01754386,0,yes
0.02553331,0.02431985,0.13786765,0.16360294,0.01123596,0.02247191,0.01685393,yes
0.03577523,0.02293148,0.1300954,0.41457069,0.05020921,0.03974895,0.05648536,no
0.02680872,0.03431169,0.08181818,0.23896104,0.02717391,0.01086957,0.0326087,no
0.05273707,0.01255107,0.02660333,0.2432304,0.01367188,0.00390625,0.02148438,no
0.05447771,0.03115566,0.0259434,0.4375,0.04043127,0.02695418,0.01347709,no
0.02097529,0.03731638,0.17655367,0.42655367,0.01986755,0.01655629,0.02980132,yes
0.05344808,0.01865113,0.08757062,0.25706215,0.01648352,0.01373626,0.03571429,yes
0.04091267,0.02305944,0.05157343,0.33129371,0.01846966,0.01583113,0.08443272,no
0.0473466,0.01906657,0.05788712,0.30101302,0.03365385,0.00721154,0.03605769,no
0.03569459,0.02713697,0.04531411,0.51802266,0.03379722,0.02186879,0.02385686,no
0.01904415,0.03874816,0.12371134,0.56995582,0.03617571,0.01550388,0.03359173,no
0.01759364,0.16967742,0.10322581,0.23225806,0.08333333,0,0,yes
0.03155727,0.03235222,0.07635468,0.45689655,0.03504043,0.01078167,0.04851752,no
0.0315007,0.04458404,0.04244482,0.33786078,0.02512563,0.00502513,0.03517588,no
0.02672753,0.03615702,0.06060606,0.26033058,0.02116402,0.01058201,0.06349206,no
0.06010708,0.02205882,0.14621849,0.71092437,0.03191489,0.02600473,0.02836879,no
0.04381772,0.02386364,0.08272727,0.59909091,0.01213961,0.00758725,0.01972686,no
0.02527354,0.07996951,0.02743902,0.57621951,0.03703704,0.01587302,0.04232804,no
0.04672549,0.01607603,0.04291845,0.40343348,0.01975684,0.01367781,0.03191489,no
0.03332658,0.03183475,0.03037667,0.40097205,0.02424242,0.03030303,0.01818182,no
0.02391274,0.01511547,0.04330254,0.09180139,0.01257862,0.00628931,0.02515723,yes
0.05515623,0.02369231,0.09954751,0.43257919,0.0251046,0.0209205,0.07740586,no
0.04155826,0.01474901,0.03722504,0.36943034,0.04274809,0.04580153,0.02900763,no
0.0216786,0.02870472,0.13282108,0.3622393,0.01515152,0.01212121,0.03939394,no
0.05660791,0.03377261,0.04521964,0.50258398,0.03084833,0.01799486,0.01542416,no
0.0296427,0.02593254,0.06448413,0.76587302,0.06735751,0.0388601,0.04663212,no
0.03601987,0.0302781,0.13441483,0.54808806,0.11627907,0.05919662,0.02959831,no
0.04016448,0.03110714,0.09404762,0.56666667,0.00210084,0.0105042,0.02521008,no
0.02414706,0.05617204,0.06021505,0.94623656,0.04772727,0.025,0.05681818,no
0.02988798,0.04449744,0.03407155,0.52810903,0.01290323,0.00322581,0.02580645,no
0.03715995,0.02879824,0.06284454,0.30871003,0.01428571,0,0.03214286,no
0.0203177,0.02577493,0.05923001,0.24679171,0.032,0.016,0.072,yes
0.03287256,0.13389744,0.05641026,0.12307692,0,0,0,yes
0.04509568,0.02582591,0.0148368,0.3818002,0.00777202,0.00259067,0,yes
0.03565908,0.01108797,0.02507437,0.18742031,0.03401361,0.03174603,0.02040816,no
0.02312336,0.03845133,0.07079646,0.3480826,0.01694915,0.01271186,0.03813559,yes
0.04632677,0.02844809,0.08961749,0.26338798,0.02904564,0.00829876,0.02074689,yes
0.03254049,0.03890882,0.05829596,0.69955157,0.0982906,0.06410256,0.03205128,no
0.03236911,0.03844904,0.0310192,0.41949778,0.02816901,0.00704225,0.07746479,no
0.06542424,0.01204724,0.03937008,0.29735989,0.00934579,0.01869159,0.02959502,no
0.0419983,0.03100119,0.10965435,0.48271752,0.02962963,0.02222222,0.00987654,yes
0.03076106,0.02989643,0.08055236,0.62715765,0.02752294,0.01100917,0.02018349,no
0.03254826,0.03081851,0.12218268,0.27876631,0.02978723,0.01276596,0.04680851,yes
0.03334214,0.01871037,0.08501441,0.41426513,0.01913043,0.02086957,0.02782609,no
0.03187936,0.08238095,0.01904762,1.3015873,0.17560976,0.11707317,0.04390244,no
0.05748479,0.08849829,0.06825939,0.28327645,0.07228916,0.01204819,0.02409639,no
0.09435531,0.00993106,0.05553428,0.25890463,0.02218935,0.01331361,0.02071006,no
0.08345701,0.01355126,0.04497908,0.32112971,0.03908795,0.00814332,0.00488599,yes
0.05764301,0.02809111,0.04555315,0.60845987,0.09625668,0.03565062,0.01604278,no
0.0387234,0.03159951,0.0952381,0.75457875,0.01294498,0.01294498,0.03883495,no
0.01860695,0.22893805,0.11504425,0.28318584,0,0.03125,0,yes
0.04390618,0.03472483,0.02147651,0.71275168,0.08851224,0.03578154,0.02824859,no
0.02941601,0.02537782,0.03827282,0.24533857,0.012,0.004,0.044,no
0.03347039,0.02969001,0.08955224,0.55338691,0.06224066,0.02697095,0.03526971,no
0.05689133,0.01887591,0.09124088,0.28540146,0.02046036,0.00511509,0.01790281,no
0.02202523,0.04585106,0.16843972,0.21099291,0.06722689,0.05042017,0.06722689,no
0.02376623,0.04597865,0.06939502,0.613879,0.06086957,0.0173913,0.06376812,no
0.03087353,0.04077409,0.03475513,0.38546603,0.01639344,0,0.06557377,no
0.06880367,0.01000388,0.02596899,0.13255814,0.02631579,0.01169591,0.01754386,yes
0.04954237,0.01802659,0.07137859,0.39888034,0.01754386,0.00877193,0.01403509,yes
0.02129397,0.03527397,0.22876712,0.6369863,0.04731183,0.02795699,0.04301075,no
0.01502298,0.06054118,0.24941176,0.54352941,0.01298701,0.004329,0.03463203,yes
0.02659225,0.15882716,0.0617284,0.25308642,0.09756098,0.02439024,0.04878049,yes
0.02437382,0.03551105,0.09944751,0.32458564,0.00425532,0.01702128,0.06808511,no
0.02098847,0.04471304,0.03304348,0.21565217,0,0.01612903,0.04032258,yes
0.02706721,0.02612411,0.03153611,0.20956256,0.02912621,0.00485437,0.01456311,yes
0.05543843,0.01525253,0.05822935,0.25668449,0.01851852,0.01388889,0.00925926,yes
0.12811416,0.01579692,0.05107692,0.62769231,0.03235294,0.02058824,0.03137255,no
0.02239097,0.07434783,0.06086957,0.24347826,0.03571429,0,0.01190476,yes
0.02043312,0.04949807,0.01158301,0.3030888,0.04458599,0.01273885,0.02547771,yes
0.02264037,0.11391111,0.06666667,0.44,0.07070707,0.02020202,0,yes
0.046323,0.02490272,0.12548638,0.40564202,0.03117506,0.04076739,0.03117506,yes
0.05805046,0.00813672,0.04992051,0.14435612,0.00220264,0.00440529,0.02643172,no
0.04678097,0.03104369,0.04126214,0.66019417,0.03492647,0.02573529,0.01654412,no
0.0416625,0.03068427,0.1392557,0.54981993,0.0371179,0.02401747,0.02620087,no
0.03211497,0.03677698,0.09352518,0.69496403,0.02484472,0.01035197,0.0310559,no
0.04305381,0.02669801,0.0553814,0.66144201,0.07424961,0.05529226,0.01263823,no
0.05316125,0.03692197,0.02601156,0.57369942,0.07556675,0.02267003,0.02267003,no
0.04807663,0.01614168,0.01391524,0.32068311,0.03944773,0.04930966,0.01775148,no
0.03461055,0.02311252,0.05444646,0.17059891,0.01595745,0.0106383,0.0106383,yes
0.03121588,0.03294041,0.05310881,0.36139896,0.03225806,0.02867384,0.02508961,yes
0.03511221,0.02525845,0.07554672,0.29125249,0.02047782,0.00341297,0.03754266,no
0.0275882,0.0295122,0.07433217,0.71544715,0.09415584,0.07305195,0.03084416,no
0.04774144,0.02909507,0.05956472,0.19702176,0.00581395,0.01744186,0.01744186,yes
0.0689183,0.01527995,0.09030704,0.19686936,0.03058104,0.01529052,0.03975535,no
0.0467576,0.03134734,0.06551298,0.4697157,0.02631579,0.01052632,0.00789474,yes
0.0443089,0.03293506,0.01428571,0.44415584,0.05847953,0.01754386,0.02631579,no
0.05041622,0.01573557,0.03786468,0.48044693,0.02971576,0.00645995,0.02971576,no
0.01552622,0.15173653,0.0239521,3.95808383,0.02723147,0.02571861,0.04992436,no
0.03219473,0.02663512,0.10410095,0.49106204,0.04925054,0.03426124,0.05353319,no
0.04863243,0.01837446,0.12481858,0.65384615,0.06104329,0.04106548,0.03329634,no
0.09495887,0.02171527,0.02315609,0.75471698,0.05681818,0.02840909,0.01818182,no
0.01415629,0.33746667,0.12,0.2,0.2,0,0.06666667,yes
0.02801856,0.03247754,0.08985879,0.71758665,0.08050089,0.05724508,0.03756708,no
0.02378121,0.2529,0.07,0.39,0.07692308,0,0,yes
0.03149042,0.02618012,0.18426501,0.44306418,0.02336449,0.03738318,0.03037383,no
0.0133252,0.19305344,0.06870229,0.11450382,0.2,0,0,yes
0.04462688,0.02981132,0.08372642,0.17334906,0.02721088,0.01360544,0.04081633,no
0.10244049,0.02478431,0.04313725,0.4254902,0.02304147,0.00921659,0.02764977,no
0.02761641,0.0278304,0.09140969,0.24669604,0.05357143,0.01339286,0.02678571,no
0.06126652,0.02358543,0.06535948,0.60130719,0.02173913,0.00776398,0.02173913,no
0.02990382,0.03413514,0.04594595,0.27027027,0.03,0.005,0.015,no
0.03377189,0.03463649,0.05349794,0.36213992,0.02272727,0.00757576,0.0530303,no
0.04896048,0.01931905,0.1117062,0.17903596,0.02991453,0.02564103,0.01282051,yes
0.05807499,0.02275023,0.04869252,0.33724076,0.01871658,0.00534759,0.03743316,no
0.04467605,0.01872957,0.09435364,0.15081724,0.01477833,0,0.02463054,no
0.02036794,0.10165323,0.04435484,0.16532258,0.04878049,0,0.04878049,yes
0.02212071,0.04095935,0.04552846,0.35284553,0.02304147,0.02304147,0.02304147,yes
0.04347826,0.02239111,0.02222222,0.392,0.02494331,0.01814059,0.02494331,no
0.03338762,0.15359756,0.07926829,0.15853659,0.03846154,0.03846154,0,yes
0.03729572,0.03021609,0.05282113,0.35054022,0.03424658,0.01027397,0.04109589,no
0.03952593,0.01886807,0.03898051,0.26611694,0.01971831,0.0084507,0.0084507,yes
0.01896733,0.34944444,0.06944444,0.51388889,0.02702703,0.02702703,0.02702703,yes
0.04208578,0.02405354,0.05736138,0.27533461,0.01388889,0.00694444,0.06944444,no
0.03160824,0.018924,0.08577878,0.3227991,0.02331002,0.002331,0.04428904,no
0.01650248,0.12831633,0.04081633,0.16836735,0.12121212,0,0,yes
0.06457181,0.01527947,0.03705954,0.29647631,0.0204918,0.0102459,0.04713115,no
0.01711992,0.03903727,0.27484472,0.51708075,0.05405405,0.02402402,0.06606607,no
0.02059526,0.05303797,0.05274262,0.75527426,0.04748603,0.0027933,0.05865922,no
0.04314781,0.02747265,0.10503282,0.45404814,0.01686747,0.02168675,0.02650602,no
0.02600775,0.03855607,0.08141321,0.43317972,0.03546099,0.0106383,0.05673759,no
0.01726238,0.04318417,0.04475043,0.21342513,0.10483871,0.05645161,0.02419355,yes
0.01630129,0.1441954,0.05172414,0.35632184,0.0483871,0.01612903,0.08064516,no
0.03144579,0.02368272,0.05382436,0.23135033,0.00816327,0.00816327,0.0122449,yes
0.0340772,0.0554646,0.05309735,1.02876106,0.04516129,0.03655914,0.02150538,no
0.0406451,0.02875,0.11582569,0.45412844,0.03030303,0.03030303,0.02525253,no
0.04260708,0.04381119,0.06293706,0.71503497,0.02933985,0.01222494,0.01466993,no
0.05697618,0.01328912,0.02122016,0.26896552,0.01577909,0.01183432,0.00788955,yes
0.03588105,0.05714612,0.10730594,1.25570776,0.12,0.10909091,0.02363636,no
0.03499909,0.02598131,0.06334372,0.1827622,0.02272727,0.01704545,0.02272727,yes
0.04031482,0.0213214,0.0400682,0.29411765,0.03188406,0.03188406,0.04927536,no
0.08173301,0.01583281,0.04623179,0.32235592,0.03732809,0.01571709,0.02357564,no
0.07075092,0.01893182,0.03712121,0.48333333,0.03291536,0.01567398,0.01724138,no
0.02434124,0.07930159,0.04761905,0.3047619,0.01041667,0.03125,0.01041667,yes
0.03820357,0.03501404,0.04775281,0.56460674,0.03482587,0.01741294,0.02736318,no
0.06102582,0.0130387,0.03085774,0.35198745,0.04309064,0.01485884,0.03268945,no
0.04661712,0.0257971,0.07246377,0.46687371,0.03991131,0.02660754,0.03769401,yes
0.0356383,0.05311301,0.01705757,0.63965885,0.04333333,0.01333333,0.03333333,no
0.02676864,0.03232468,0.04805195,0.24415584,0.02659574,0.00531915,0.03191489,yes
0.0235573,0.0532334,0.0620985,0.76017131,0.06197183,0.03098592,0.03098592,no
0.03233284,0.04569853,0.03308824,0.39338235,0.02336449,0.01401869,0.03738318,no
0.05450868,0.02248869,0.09230769,0.39366516,0.04137931,0.00689655,0.05747126,no
0.0312417,0.03518414,0.05807365,0.25354108,0.01675978,0,0.03351955,no
0.00967267,0.05997585,0.0942029,0.38647343,0.06875,0.0375,0.025,yes
0.02767173,0.02574689,0.08817427,0.35165975,0.04719764,0.02949853,0.02949853,no
0.03401082,0.02989157,0.03253012,0.54698795,0.00881057,0.01982379,0.07488987,no
0.02649511,0.03237598,0.11357702,0.41775457,0.078125,0.0625,0.015625,yes
0.04284559,0.01669811,0.04649596,0.20283019,0.01993355,0.03986711,0.06644518,no
0.05155338,0.03256579,0.08684211,0.50657895,0.03896104,0.00779221,0.02857143,no
0.02287569,0.04280277,0.09342561,0.41349481,0.05020921,0.0041841,0.0460251,no
0.02423411,0.46660377,0.05660377,0.50943396,0.03703704,0,0,yes
0.02222533,0.03886792,0.10534591,0.20283019,0.02325581,0.02325581,0.02325581,yes
0.06894263,0.02642781,0.03636364,0.63636364,0.09243697,0.05714286,0.02016807,no
0.03044359,0.02381871,0.03471553,0.24108004,0.044,0.012,0.02,yes
0.02374056,0.04938,0.09,0.58,0.04482759,0.0137931,0.03448276,no
0.04305177,0.03469761,0.11251758,0.36005626,0.0234375,0.01171875,0.0625,no
0.06820731,0.01351425,0.05921053,0.41008772,0.06684492,0.03074866,0.03074866,no
0.0238505,0.03120253,0.03544304,0.43924051,0.0259366,0.01152738,0.04610951,no
0.03634269,0.02691803,0.05245902,0.35956284,0.04559271,0.0212766,0.05167173,no
0.06483452,0.02244303,0.07474932,0.55241568,0.03630363,0.01485149,0.02475248,no
0.02270639,0.03214099,0.11749347,0.45691906,0.02285714,0.02857143,0.01428571,yes
0.02917673,0.03917197,0.06369427,0.51910828,0.01533742,0.00613497,0.06748466,no
0.03126871,0.05234043,0.03617021,0.7,0.05471125,0.0212766,0.03039514,no
0.05286535,0.0155338,0.02526848,0.22931143,0.00826446,0.00826446,0.02754821,no
0.03041248,0.0165857,0.07962213,0.14035088,0.02403846,0,0.03365385,yes
0.05104625,0.01876336,0.0740458,0.41145038,0.01855288,0.02226345,0.0296846,no
0.07156203,0.01603133,0.03067885,0.40143603,0.02926829,0.01138211,0.01626016,no
0.03384055,0.04262153,0.05555556,0.85416667,0.03658537,0.03252033,0.03658537,no
0.02982755,0.0311817,0.07750953,0.33036849,0.01538462,0.00384615,0.03076923,no
0.02474852,0.03958065,0.04354839,0.41935484,0.02692308,0.00769231,0.05384615,no
0.04179779,0.04735521,0.02509653,0.6023166,0.0224359,0.02564103,0.03205128,no
0.0206039,0.03602056,0.06461087,0.2701909,0.10326087,0.0923913,0.0326087,no
0.03093798,0.01624917,0.04042412,0.09874089,0.02684564,0.02684564,0.02013423,yes
0.06411279,0.01384963,0.03335218,0.60881854,0.03156917,0.0176416,0.03249768,no
0.05444974,0.01729005,0.02893437,0.2639379,0.01336898,0.00802139,0.0026738,yes
0.04136133,0.04172061,0.16183986,1.52981261,0.12026726,0.07683742,0.03563474,no
0.02852544,0.03833856,0.18338558,0.20219436,0.01550388,0.03100775,0.10852713,yes
0.03225914,0.02519053,0.15447992,0.54273944,0.02656546,0.01328273,0.0455408,no
0.03050972,0.07383686,0.05740181,0.19637462,0.04615385,0,0.01538462,yes
0.02094575,0.02568875,0.07886435,0.20189274,0.015625,0.02604167,0.02604167,yes
0.03084619,0.11004505,0.05405405,0.87837838,0.1025641,0.03076923,0.03076923,no
0.03522747,0.02454271,0.05829146,0.19497487,0.01030928,0,0.01546392,yes
0.0243608,0.07119534,0.04664723,0.22740525,0.05128205,0,0,yes
0.04769012,0.01864122,0.09541985,0.19465649,0.03137255,0.00784314,0.01568627,yes
0.02404752,0.04901606,0.05421687,0.29116466,0.02758621,0.00689655,0.05517241,no
0.02265941,0.04722868,0.02325581,0.3875969,0.05,0.035,0.035,yes
0.05940026,0.01962158,0.07246377,0.44766506,0.05035971,0.02338129,0.03417266,no
0.09208544,0.01811152,0.01561338,0.59256506,0.06398996,0.0489335,0.04015056,no
0.06891899,0.01834337,0.05798193,0.53990964,0.0404463,0.0223152,0.0237099,no
0.05134319,0.01884675,0.05417957,0.30650155,0.02525253,0.01262626,0.03030303,no
0.03350148,0.06917614,0.02556818,0.84375,0.09090909,0.03030303,0.05387205,no
0.03598728,0.03212401,0.06860158,0.33641161,0.01960784,0,0.00784314,yes
0.05368841,0.01757401,0.0534296,0.37833935,0.02671756,0.00572519,0.02671756,no
0.03399348,0.03069357,0.09583859,0.48297604,0.06005222,0.04438642,0.02872063,no
0.03104826,0.03011139,0.09158416,0.25990099,0.01428571,0.00952381,0.05238095,no
0.07853444,0.01214785,0.02097902,0.27722278,0.01441441,0.01801802,0.04684685,no
0.04168627,0.02110243,0.06076389,0.31684028,0.02739726,0.00821918,0.04657534,no
0.03404944,0.01833962,0.08301887,0.13056604,0.01156069,0,0.03468208,no
0.02425552,0.06012376,0.04950495,0.42574257,0.06395349,0.04069767,0.05813953,no
0.04582405,0.03474964,0.04005722,0.43204578,0.01655629,0.00331126,0.03311258,no
0.04907992,0.01351532,0.0724234,0.07632312,0.02189781,0.02919708,0.05109489,yes
0.03081258,0.03578171,0.04129794,0.2699115,0.00546448,0,0.00546448,yes
0.0118346,0.09653386,0.03187251,0.12350598,0.06451613,0,0,yes
