@relation 'poor performance'

@attribute ctr real
@attribute cpc real
@attribute cpm real
@attribute cpuv real
@attribute order_rate_uv real
@attribute paid_rate_uv real
@attribute gmv_per_uv real
@attribute roi real

@data
0.0854572,0.02051867,1.75346837,0.03386986,0.01241438,0.00856164,0.08990582,2.65444894
0.04690295,0.01264332,0.59300897,0.10783186,0.02212389,0.0199115,0.17575221,1.62987279
0.01507031,0.05405047,0.81455752,0.15221245,0.04835165,0.03589744,0.17412454,1.14395726
0.05153392,0.02251108,1.16008439,0.05398999,0.02439024,0.01688555,0.15854909,2.93663848
0.1038349,0.01608503,1.67018741,0.02166901,0.02354181,0.02073085,0.16007379,7.38722231
0.13882848,0.00931332,1.29295346,0.02101945,0.01708898,0.0117855,0.11757808,5.59377628
0.10849324,0.01207483,1.31003747,0.02232704,0.02467344,0.01935172,0.10278181,4.60346696
0.12362024,0.01135638,1.4038779,0.02140671,0.0266535,0.02171767,0.23768016,11.10306664
0.03193002,0.04342064,1.3864218,0.07696379,0.04224698,0.0176416,0.10679666,1.38762215
0.07991786,0.02173833,1.73728103,0.02318512,0.01538031,0.00894855,0.09147092,3.94524183
0.05584612,0.04168678,2.32804465,0.05889918,0.03039288,0.02668643,0.32004448,5.43376754
0.04174523,0.03757878,1.56873493,0.04920908,0.03817056,0.02269601,0.21993122,4.46932215
0.04601342,0.02905413,1.33687965,0.05682425,0.03083248,0.02004111,0.30162384,5.3080123
0.03377677,0.02069101,0.69887559,0.07890782,0.04809619,0.03206413,0.11037074,1.39873016
0.07314211,0.03375329,2.46878667,0.0551009,0.0261915,0.02189781,0.23175612,4.20603133
0.06945764,0.01769797,1.22925956,0.03152296,0.02155576,0.01780694,0.13286317,4.21480601
0.0433197,0.0279979,1.21286029,0.11772124,0.03318584,0.01106195,0.11336283,0.96297688
0.1141724,0.00992105,1.13271039,0.02359199,0.04067584,0.03441802,0.17171464,7.27851459
0.03589923,0.02882864,1.03492591,0.074,0.06283784,0.04864865,0.26652027,3.60162527
0.1511702,0.00631122,0.95406782,0.0152578,0.02991725,0.02291534,0.18898154,12.38589904
0.08777052,0.01057286,0.92798554,0.03922625,0.0215475,0.01762977,0.108619,2.7690387
0.03960406,0.03839894,1.5207542,0.03470392,0.0296084,0.0191022,0.28276027,8.14779139
0.04845172,0.01675297,0.81171034,0.03478332,0.05101481,0.02797586,0.15642348,4.49708248
0.0519231,0.0318129,1.65182431,0.04327103,0.03450755,0.02192667,0.26235083,6.06296727
0.05633173,0.02070333,1.16625458,0.04328358,0.04311774,0.03095633,0.50494748,11.6660281
0.07439463,0.01865415,1.38776875,0.04678382,0.02785146,0.01061008,0.06779841,1.44918498
0.06061043,0.01936525,1.17373601,0.02819407,0.03311513,0.02310358,0.23239507,8.24269325
0.05279698,0.03386772,1.7881137,0.05888684,0.0225391,0.01701932,0.31210672,5.30010936
0.07603116,0.01601536,1.21766612,0.05139337,0.01869159,0.01019541,0.13678845,2.66159696
0.1095958,0.01497485,1.6411804,0.03701571,0.02879581,0.01570681,0.07988874,2.15823904
0.0973865,0.01212941,1.18124064,0.0348628,0.02820122,0.02439024,0.11427591,3.27787495
0.15592688,0.00806897,1.25816858,0.01508929,0.0203373,0.01587302,0.16206349,10.74030243
0.20629275,0.00781698,1.6125855,0.01272453,0.01165803,0.01079447,0.07011658,5.51034951
0.15655138,0.00627191,0.98187562,0.03611621,0.01223242,0.01070336,0.09877676,2.73497036
0.03440744,0.0369907,1.27275552,0.0453796,0.03388726,0.03095471,0.39458456,8.69519638
0.13058109,0.022322,2.91483088,0.0345335,0.01808467,0.01726264,0.15600082,4.51737682
0.12109199,0.00705882,0.85476697,0.03044776,0.03903559,0.03214696,0.1610333,5.28883861
0.03243598,0.03071429,0.99624808,0.06996964,0.07225258,0.05221615,0.17616879,2.51778896
0.02410258,0.03769867,0.90863515,0.10581587,0.06137725,0.04416168,0.18609281,1.75864752
0.06247189,0.04933867,3.08227964,0.09349166,0.01162203,0.01010611,0.11253158,1.20365366
0.03499925,0.03409819,1.19341103,0.16177215,0.02151899,0.01012658,0.0751519,0.46455399
0.03104215,0.02600321,0.80719534,0.06148452,0.06443462,0.04611497,0.24007581,3.90465427
0.10865835,0.01341006,1.45711543,0.02442711,0.02340322,0.01608971,0.12804486,5.24191617
0.03019988,0.03083266,0.93114266,0.05810293,0.02169526,0.01412714,0.12050454,2.07398402
0.05924528,0.03352075,1.9859461,0.0371734,0.01781473,0.01276722,0.14188539,3.81685304
0.0216754,0.07594001,1.64603034,0.13619597,0.04947166,0.04226705,0.20290106,1.48977289
0.02235544,0.04445696,0.9938551,0.06758255,0.02486751,0.01304525,0.17370567,2.57027386
0.11696953,0.00800376,0.93619559,0.02569337,0.03789836,0.0292851,0.14602929,5.68354006
0.04436377,0.0162007,0.71872396,0.03831218,0.03680203,0.02347716,0.1513769,3.95114276
0.08189333,0.01736107,1.42175614,0.02541061,0.03379175,0.02750491,0.1935167,7.61558683
0.13455757,0.0098035,1.31913506,0.0264488,0.0130719,0.0087146,0.05564996,2.1040637
0.04402143,0.02002693,0.88161388,0.05613585,0.03320755,0.01886792,0.14191698,2.52809895
0.06507797,0.01792138,1.16628702,0.0351797,0.03964059,0.02854123,0.25334567,7.20147236
0.08519716,0.01440495,1.22726126,0.04399671,0.02220395,0.00904605,0.10956414,2.49028037
0.06839371,0.02037716,1.39366916,0.07879167,0.0375,0.02291667,0.1079375,1.3699101
0.10406326,0.01339801,1.39424021,0.03119197,0.03199498,0.02760351,0.23938519,7.67457763
0.10696159,0.01050957,1.12412043,0.03380746,0.04336513,0.02862099,0.12809193,3.78886609
0.0553175,0.0211363,1.16920734,0.03632189,0.03617811,0.02272727,0.14117811,3.88685992
0.05162244,0.0208725,1.07748944,0.04090524,0.03123346,0.01958708,0.07754897,1.89581985
0.08609765,0.01688312,1.45359672,0.03170732,0.0203252,0.01168699,0.09475102,2.98830128
0.02952062,0.03156783,0.93190193,0.07834677,0.02284946,0.01008065,0.04649194,0.59341225
0.10625612,0.01185687,1.2598652,0.02535652,0.02724638,0.02202899,0.10885217,4.29286694
0.07632228,0.02078719,1.58652551,0.0278574,0.03564933,0.02619134,0.21399418,7.6817707
0.0480739,0.01602341,0.77030776,0.05159509,0.04031551,0.02716915,0.15155127,2.93731952
0.03463342,0.02655041,0.91953155,0.12318584,0.02022756,0.00758534,0.09166877,0.74415025
0.04108975,0.02624046,1.07821392,0.04810095,0.02048976,0.0189905,0.13701149,2.84841558
0.05429777,0.02027816,1.10105871,0.04542456,0.0623091,0.04092853,0.14339035,3.15667025
0.05807709,0.02004092,1.16391806,0.04034596,0.05052169,0.03459638,0.15917628,3.94528379
0.04828149,0.02045566,0.98762993,0.03333482,0.02934638,0.02134282,0.08456647,2.53688142
0.04092868,0.02376262,0.97257276,0.04363226,0.07264529,0.03907816,0.21835671,5.00447813
0.19123173,0.00713974,1.36534447,0.02354635,0.05670567,0.05040504,0.2609631,11.08295107
0.08559528,0.01214051,1.03917072,0.03031399,0.021843,0.01501706,0.06657338,2.196127
0.10841194,0.01418057,1.53734354,0.0225544,0.03002611,0.0256745,0.10395126,4.60891376
0.17046886,0.00938424,1.59972008,0.017145,0.034,0.031,0.1577,9.19801691
0.19541584,0.00556591,1.08766668,0.01421274,0.0209937,0.0139958,0.08347096,5.87296898
0.05633432,0.01171295,0.65984108,0.04775785,0.04147982,0.01457399,0.05309417,1.11173709
0.11874714,0.01889042,2.24318316,0.0215416,0.02354788,0.01946625,0.23642072,10.97507652
0.0753965,0.02555892,1.92705306,0.03347638,0.0230797,0.01658853,0.1740101,5.19799634
0.05111556,0.02371177,1.21204011,0.04133045,0.06964457,0.05091258,0.25512008,6.1726903
0.04376515,0.02029217,0.88809004,0.05288793,0.04022989,0.02658046,0.19081897,3.60798696
0.01835824,0.10748828,1.97329527,0.96261728,0.00246914,0.00246914,0.16088889,0.16713692
0.09265274,0.01626829,1.50730123,0.03130112,0.04620287,0.02708444,0.38236325,12.21564303
0.09253487,0.01393429,1.2894078,0.03340172,0.02448709,0.0198544,0.11323627,3.39013275
0.04931769,0.020487,1.01037118,0.05296137,0.04077253,0.03433476,0.18392704,3.47285251
0.29093838,0.00246124,0.71606927,0.555625,0,0,0,0
0.06100962,0.04321607,2.63659563,0.10045718,0.02446877,0.01159047,0.09052157,0.90109608
0.06293718,0.02738359,1.72344619,0.0420068,0.0297619,0.02168367,0.26150935,6.22540486
0.04562444,0.01752291,0.79947293,0.26965812,0.0042735,0.0042735,0.00606838,0.02250396
0.07482074,0.02318333,1.7345942,0.03737573,0.03269145,0.02194357,0.1693193,4.5301941
0.04999096,0.02274903,1.13724563,0.05113196,0.04315197,0.0343965,0.15653533,3.06139922
0.04203038,0.03840479,1.6141677,0.0559862,0.03733766,0.02637987,0.16614042,2.96752447
0.05301418,0.02914437,1.54506501,0.05056576,0.03239845,0.02272727,0.23758704,4.69857512
0.09501735,0.03873711,3.6806972,0.06186554,0.01647373,0.01558326,0.30533393,4.9354444
0.11951341,0.01120468,1.33911015,0.02099269,0.0276907,0.02298851,0.12250784,5.83573917
0.18492162,0.00814278,1.50577558,0.01381268,0.02270577,0.02034059,0.13015137,9.42260274
0.0405848,0.0226501,0.91924973,0.06659278,0.03366174,0.01970443,0.19359606,2.90716311
0.30448091,0.00635577,1.93520959,0.01338036,0.01763668,0.01528513,0.16559671,12.37609842
0.02095011,0.16388314,3.43336906,0.76930446,0.01574803,0.01706037,0.8638189,1.122857
0.04220515,0.02215884,0.93521699,0.06035034,0.02132521,0.01904037,0.09598629,1.5904846
0.1543743,0.00913846,1.41074359,0.02596979,0.03100159,0.0317965,0.16991256,6.54269972
0.03427111,0.04774103,1.63613835,0.0603187,0.02443343,0.01947592,0.2874221,4.76505812
0.04450511,0.03618739,1.61052394,0.07270209,0.03787451,0.03109101,0.20772753,2.85724283
0.03776996,0.02703547,1.02112863,0.03968182,0.06115702,0.03966942,0.16246694,4.09424138
0.08660243,0.01851172,1.60315985,0.02166942,0.04330579,0.02280992,0.15981818,7.37528604
0.0477327,0.01316949,0.62861535,0.04648056,0.05184447,0.04386839,0.18604187,4.002574
0.09916776,0.01401526,1.38986185,0.03218689,0.01297859,0.0110318,0.15639844,4.85907258
0.09022307,0.0149449,1.34837476,0.02478444,0.03233365,0.0262418,0.13425492,5.41690301
0.06926254,0.02537027,1.75720914,0.06064865,0.02702703,0.02162162,0.22807432,3.76058378
0.05672451,0.02713599,1.53927575,0.10845198,0.03389831,0.0259887,0.08261017,0.76172119
0.03079013,0.04103224,1.26338796,0.10552,0.04436364,0.03636364,0.20917818,1.98235578
0.05778977,0.01507214,0.8710152,0.05874311,0.04189636,0.02976847,0.17968026,3.05874625
0.08892132,0.01793435,1.59474624,0.04153342,0.01310616,0.01048493,0.09507208,2.28905017
0.14124995,0.00807256,1.14024903,0.02351775,0.02559868,0.02394715,0.15023947,6.3883427
0.02155078,0.06645024,1.43205426,0.21019731,0.01165919,0.00896861,0.04726457,0.22485813
0.04441105,0.03349161,1.48739772,0.05854374,0.02335984,0.01789264,0.17956262,3.06715341
0.17940471,0.00850882,1.52652269,0.01791492,0.00958658,0.00838826,0.05666866,3.1632107
0.05961234,0.0280217,1.67043888,0.04835468,0.03054187,0.02413793,0.33751232,6.97993073
0.05427606,0.02197316,1.19261647,0.03818859,0.03325062,0.02580645,0.17197022,4.50318389
0.16066838,0.01202286,1.93169299,0.02423963,0.01785714,0.01267281,0.21973502,9.06511407
0.0378031,0.02567429,0.97056759,0.07469659,0.06899418,0.03408146,0.13149626,1.76040507
0.08684715,0.00969888,0.84232024,0.02763072,0.05065359,0.04248366,0.32296569,11.68864577
0.02981753,0.06892652,2.05521892,0.08151392,0.05023761,0.0407332,0.33514936,4.11155992
0.03026906,0.03139822,0.95039455,0.04295365,0.03652789,0.02395915,0.14155538,3.29553767
0.08343517,0.04375933,3.6510675,0.09637571,0.0170778,0.01454775,0.1958191,2.03183041
0.04630579,0.04781546,2.21413265,0.04717811,0.02779353,0.02325581,0.31852808,6.75160806
0.04135021,0.02696177,1.1148749,0.13814433,0.02650957,0.01472754,0.09402062,0.68059701
0.03264053,0.0273109,0.8914423,0.06106752,0.06945338,0.04501608,0.15812862,2.58940607
0.08677521,0.0135223,1.17340059,0.03642636,0.02403101,0.01472868,0.05078295,1.39412641
0.07663419,0.01646584,1.26184638,0.03530284,0.00865266,0.00803461,0.07574784,2.14565826
0.19025675,0.0081113,1.5432302,0.01702785,0.01694915,0.01634383,0.13205206,7.75506577
0.0985579,0.01516595,1.49472367,0.0441968,0.02523129,0.0235492,0.28364172,6.41769743
0.1360066,0.01100202,1.4963475,0.02482085,0.01563518,0.01368078,0.13590879,5.47559055
0.08359709,0.01322543,1.10560777,0.03917808,0.03767123,0.02482877,0.09442637,2.41018357
0.18818345,0.00615207,1.15771721,0.01804919,0.01272265,0.00508906,0.02272265,1.25892857
0.07104657,0.01401853,0.99596841,0.05212056,0.03552207,0.02906351,0.17191604,3.2984304
0.20359988,0.00587246,1.19563293,0.0158405,0.01172791,0.01016419,0.07118843,4.494077
0.04386992,0.02545534,1.1167235,0.04922602,0.03477285,0.02636007,0.10918116,2.21795602
0.07330823,0.01733604,1.27087455,0.04221908,0.05936396,0.0409894,0.14216254,3.36725812
0.06233249,0.01503486,0.93716045,0.03494261,0.07224848,0.02565834,0.07856853,2.24850242
0.15060399,0.01768381,2.6632528,0.08006579,0.01447368,0.01315789,0.43821053,5.47313065
0.10773039,0.01222222,1.31670479,0.02245858,0.03741315,0.03046499,0.19265099,8.57805807
0.09041139,0.01105968,0.99992104,0.06561313,0.03799655,0.02072539,0.25889465,3.9457752
0.1467094,0.00783571,1.14957265,0.03870504,0.01007194,0.00719424,0.02048921,0.52936803
0.03269495,0.03252917,1.0635396,0.06346614,0.05406944,0.03927149,0.1967786,3.1005291
0.04404415,0.08991832,3.96037569,0.12197863,0.02888801,0.02453502,0.28086268,2.30255645
0.03091705,0.0191567,0.59226848,0.07351624,0.01679731,0.01343785,0.09182531,1.24904798
0.15002627,0.01436369,2.15493081,0.02174547,0.02076889,0.01634998,0.1270084,5.84068279
0.11457253,0.0110368,1.26451397,0.02599037,0.02407153,0.0213205,0.09651994,3.71368087
0.10049307,0.01459112,1.46630664,0.0267023,0.02565473,0.01924105,0.13514164,5.06104884
0.03800053,0.02858937,1.08641126,0.08219144,0.0193115,0.01259446,0.0765911,0.93186229
0.05643672,0.02060473,1.16286355,0.04014229,0.03813318,0.01821286,0.14355151,3.57606692
0.0440688,0.02860649,1.2606535,0.17579892,0.04847397,0.01256732,0.06642729,0.37785948
0.03511406,0.03144112,1.10402567,0.07165554,0.00801068,0.00667557,0.05189586,0.72424073
0.01811261,0.06751172,1.22281383,0.09386716,0.03626732,0.02730236,0.23068867,2.45760799
0.0490667,0.0283646,1.39175702,0.04865762,0.03519356,0.01709402,0.10768225,2.21306055
0.03552643,0.05653055,2.00832846,0.10001559,0.01975052,0.01507277,0.13594075,1.35919555
0.03924036,0.02949691,1.15746941,0.0615092,0.05582822,0.04355828,0.28692638,4.66477159
0.12978528,0.0116544,1.51256973,0.03881373,0.01960784,0.01372549,0.08011765,2.06415762
0.05029472,0.03427856,1.72403069,0.09676642,0.02826268,0.02161264,0.34131338,3.52718839
0.03017905,0.04584144,1.38345089,0.04455457,0.02835864,0.02434832,0.21020052,4.71782178
0.05036142,0.0285529,1.43796476,0.04935303,0.04533877,0.03311258,0.1223026,2.47811726
0.04695869,0.02722959,1.27866584,0.06336763,0.03566529,0.02812071,0.07578189,1.19590865
0.05796358,0.02330678,1.35094469,0.02782042,0.02676056,0.0193662,0.18181338,6.5352487
0.19217687,0.0080472,1.54648526,0.01249656,0.01786532,0.01649107,0.09255153,7.40615836
0.02917456,0.05663615,1.652335,0.08646078,0.03291253,0.02299369,0.26212353,3.03170465
0.0664808,0.02657708,1.76686562,0.04977323,0.01935841,0.01548673,0.17051438,3.42582509
0.07121655,0.01639373,1.16750521,0.03516804,0.03551046,0.02726696,0.31100824,8.8434908
0.06660496,0.01446186,0.96323138,0.04721042,0.02606178,0.01930502,0.1109556,2.35023513
0.05664174,0.02077561,1.17676649,0.06728667,0.01821668,0.01342282,0.21067114,3.13094899
0.1104136,0.01555819,1.71783554,0.01831939,0.02894003,0.0237099,0.11813808,6.44880091
0.11141905,0.0174889,1.94859613,0.02580166,0.03145478,0.01922237,0.12052425,4.67118185
0.07759593,0.01725304,1.33876574,0.0215727,0.01743323,0.01335312,0.10246662,4.74982806
0.04879852,0.0184259,0.8991565,0.05213445,0.06386555,0.03445378,0.10841176,2.07946486
0.09489977,0.01482769,1.40714427,0.03495098,0.03851541,0.0280112,0.12040616,3.445001
0.09069347,0.03048143,2.76446649,0.02940654,0.02809633,0.02264908,0.32527236,11.06122648
0.0239727,0.02334918,0.55974296,0.06488026,0.02642444,0.02394715,0.53330306,8.219804
0.1623292,0.00732897,1.18970595,0.02043118,0.03648425,0.02819237,0.20422886,9.99594156
0.06640972,0.01327679,0.88170768,0.05229777,0.010551,0.003517,0.01164127,0.22259583
0.09175339,0.01249777,1.14671256,0.02328342,0.03216861,0.02606767,0.16726567,7.18389709
0.04935929,0.02807154,1.38559091,0.05659856,0.04266827,0.02463942,0.20611779,3.64174984
0.11720253,0.01289254,1.51103803,0.03003477,0.02573018,0.02364395,0.18037552,6.00555684
0.09044737,0.01439367,1.30186946,0.02600648,0.04263357,0.02590394,0.2577442,9.91076987
0.05813549,0.02709716,1.57530675,0.04355598,0.03796252,0.02306583,0.2477703,5.6885481
0.04598935,0.02326451,1.06991977,0.0509502,0.03866317,0.02555701,0.26302752,5.16244373
0.03759915,0.01476476,0.55514242,0.02920569,0.04445762,0.02963841,0.25035566,8.57215344
0.05600228,0.01996403,1.11803119,0.02601562,0.03710938,0.02226563,0.14778906,5.68078078
0.07219842,0.01903177,1.37406397,0.04054278,0.03320562,0.02490421,0.26563218,6.55189794
0.03639501,0.0679922,2.47457701,0.11182132,0.01678184,0.01332675,0.17741856,1.58662547
0.04757955,0.02803126,1.33371469,0.05052004,0.06283857,0.04008667,0.18108884,3.58449496
0.04959282,0.04292632,2.12883692,0.07259919,0.02390641,0.01780264,0.16156155,2.2253906
0.04157442,0.02901625,1.20633372,0.0368411,0.0355233,0.02673797,0.22286096,6.04924832
0.02767483,0.03589828,0.99347897,0.09612409,0.02739726,0.01933924,0.37188558,3.86880711
0.03988135,0.02752183,1.09760784,0.06097398,0.02601734,0.01601067,0.11430287,1.87461707
0.06873421,0.02006627,1.37923895,0.05120676,0.0330515,0.01767871,0.10428132,2.03647553
0.04554717,0.04721886,2.15068569,0.07305893,0.01777362,0.01309635,0.1036015,1.41805378
0.08249351,0.01693075,1.39667731,0.0465807,0.00665557,0.00415973,0.05808652,1.24700839
0.038205,0.03431165,1.31087658,0.08584406,0.03633611,0.02043906,0.25922786,3.01975309
0.12257777,0.00631435,0.77399955,0.03207692,0.02615385,0.01692308,0.12801538,3.99088729
0.07724548,0.02599576,2.0080547,0.041875,0.02490234,0.02001953,0.25341797,6.05177239
0.03461809,0.0382722,1.32491054,0.057028,0.02077687,0.01174345,0.08652213,1.51718676
0.07153392,0.02443299,1.74778761,0.04562854,0.04699887,0.03284258,0.20445074,4.48076446
0.02754786,0.0311563,0.85828944,0.05634468,0.03073546,0.02414929,0.28865532,5.12302747
0.04913338,0.01878567,0.92300349,0.04883978,0.03630624,0.02762431,0.10493291,2.14851325
0.042762,0.02635701,1.12707871,0.16443182,0.03409091,0.01704545,0.06263258,0.38090302
0.0988648,0.01072904,1.06072437,0.03181982,0.02072072,0.01531532,0.14932432,4.69280861
0.05829071,0.03095673,1.80448991,0.0346049,0.02622616,0.02077657,0.159203,4.60059055
0.05069203,0.01679988,0.85161989,0.08713608,0.03322785,0.02531646,0.09018987,1.0350463
0.03367311,0.02843454,0.9574796,0.03790887,0.03417413,0.02074858,0.16413751,4.3297918
0.03180463,0.02837202,0.90236155,0.05394309,0.03484321,0.01335656,0.05983159,1.10916137
0.12756993,0.0099052,1.26360551,0.01822735,0.01688239,0.01012943,0.07036016,3.86014202
0.03820427,0.03426385,1.30902542,0.06546199,0.02280702,0.01929825,0.28026901,4.28140075
0.03488496,0.02818432,0.98320907,0.07471591,0.06168831,0.03571429,0.22753247,3.04530147
0.17564806,0.00746785,1.31171346,0.02316239,0.02374169,0.01899335,0.14879392,6.42394424
0.2348114,0.00514102,1.20716959,0.02155527,0.01028278,0.00771208,0.05497429,2.5503876
0.15988814,0.00741025,1.18481087,0.02756849,0.03424658,0.02625571,0.23851598,8.65175983
0.14852298,0.00978821,1.45377462,0.03240854,0.01321138,0.01219512,0.08925813,2.75415491
0.04602185,0.02064189,0.94997809,0.04963811,0.03397341,0.02880355,0.13186854,2.65659872
0.06947144,0.01711036,1.18868126,0.02484821,0.02901786,0.01919643,0.09934375,3.99802372
0.05485182,0.02821033,1.54738813,0.07380531,0.02172164,0.01769912,0.27019308,3.66088947
0.03463369,0.04027368,1.39482625,0.05920886,0.03933092,0.02802893,0.135,2.28006414
0.08374765,0.01137189,0.95236869,0.02448344,0.02516556,0.0218543,0.12017219,4.90830403
0.04284434,0.02032,0.87059692,0.04203692,0.03819223,0.03182686,0.25672183,6.10705633
0.22744466,0.00475824,1.08223592,0.01264321,0.02454992,0.0188216,0.10319149,8.1618123
0.05155557,0.01689793,0.87118261,0.05214082,0.05613701,0.04662226,0.17691722,3.39306569
0.05942736,0.01183837,0.70352311,0.14761538,0.03076923,0.01538462,0.09738462,0.6597186
0.12033565,0.01329219,1.59952475,0.01994444,0.01574074,0.01388889,0.11221759,5.62650882
0.11030489,0.01391291,1.5346619,0.03011364,0.03074866,0.02606952,0.13731952,4.5600444
0.06676154,0.0158511,1.05824362,0.05529095,0.01616379,0.01077586,0.10163793,1.83823816
